FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1
218885,0.115576228,2.073334325,0.048264495,-2.668524256,0.14191481
219334,0.542875969,1.265925581,0.197690183,0.457989838,1.157625282
219966,0.698509506,-1.572192766,-0.686127919,-0.751138798,-0.413059971
220024,0.861092174,-0.523852406,-1.156074875,0.078091471,1.259575076
220967,-0.040220516,2.553164919,1.164491538,-0.384985676,-1.461030045
221660,0.404722877,0.805037898,-0.888286309,1.180580439,0.745069259
221803,0.140796966,-1.39620202,-1.156301764,-1.957827516,0.389469829
223523,-0.326741408,-1.734848571,-1.208856848,0.007398334,1.615293661
225178,0.441161737,0.386801497,-0.271074255,1.958682799,-0.79870463
225607,-1.495313586,0.116192038,-0.627389036,-1.573178667,0.006487178
226331,-0.176806851,-2.22309097,-1.087358198,0.971267373,1.402902307
226420,0.741889735,0.191316698,0.561860056,-0.577658719,-0.112537778
227487,-1.882392961,0.288899215,-0.492075318,0.434881771,-1.382455285
228889,0.611105927,-1.590006213,-0.068230083,3.375494755,0.628319287
230105,0.863969295,-1.618746955,0.07946609,1.085147358,-1.079459858
231225,0.06057936,-1.334467796,-1.231012863,0.579346408,-0.844393107
234844,-0.231968157,1.482300692,-0.314095901,0.705019558,-1.352292977
235923,0.477755748,1.000770257,0.44530419,0.117187075,1.670225426
238245,0.381689306,-0.729418729,1.172328185,1.581499291,-0.529592058
238297,1.212367728,1.682190996,0.594837529,-0.570732672,0.171329298
239961,0.644769436,1.197518914,0.160212941,-0.204443421,0.90794721
240009,-0.465977461,-0.591597891,0.034087066,2.369376185,0.677520269
241635,0.15401919,-0.428817914,0.232180323,-0.527358703,-1.263222531
241724,0.715128946,0.632321779,-0.419289079,-1.080847879,0.638766797
242343,1.327578089,-0.948467376,2.024130522,0.931009391,-0.844089465
242578,0.626087529,0.583603978,0.03337141,-0.345244327,-1.520623422
243418,-0.615262697,0.718772118,-0.58059301,0.38605449,-0.306779281
243933,0.609813357,-0.830258168,-1.402774359,0.036820757,0.925079055
244073,0.408591775,-2.063294672,0.613416098,0.322495593,-1.517995157
244254,-0.895637137,0.551804112,-0.510418373,-1.017181224,0.163298684
244537,0.66700718,1.413515425,-0.478503212,0.911020956,0.43101821
245292,-0.636493306,-1.367828996,8.782871987,-3.695535846,-1.077442984
245513,0.999476473,-1.937078636,0.179735052,1.182373414,0.736257047
246127,0.258441733,1.948382232,0.511292676,-1.100102542,-0.559542474
246487,0.706271056,2.027790398,0.106379498,1.111420355,-0.714563449
246768,0.358472341,2.259317492,0.708287959,1.126236551,-1.301101205
246947,-0.778993695,0.581835667,-0.901522881,-2.389761266,-0.019348424
247004,0.031907205,1.747904751,0.695818911,-1.95438946,0.410724882
247824,0.768608411,1.160500129,-0.556445859,-1.035906252,0.013429103
247963,0.854175968,1.06718865,-0.554251271,0.166309218,-1.066151514
248885,0.296894965,1.49661386,-0.403714608,-1.018569096,-0.503349765
250798,0.538168756,1.146380426,-1.316356908,-0.712624808,-0.519275342
251033,-0.670803322,0.642844943,-0.527571752,-0.644193776,-1.257317247
251210,0.832961647,0.413973941,2.457596767,0.880118644,1.386917675
251474,0.75116842,2.079661268,-0.027900471,1.212929936,-1.036325222
251851,0.082403501,-0.607497946,1.048804441,-3.694569067,0.123206256
251925,0.482426252,2.326691519,-0.127061062,-1.151677893,-1.484156668
252315,1.334205596,1.22790548,-0.891734221,-1.90473204,0.883546594
253137,1.821638522,0.959587093,0.047753463,-0.768278036,0.597213576
254535,-0.482033976,1.829885117,0.232782704,0.47920764,-1.165073346
255051,0.619382702,1.209485009,-0.807112448,-1.423151207,0.484552103
255704,0.650653763,-0.461094747,-0.109981194,-0.376087577,0.034532828
256557,0.643118724,-0.198875355,0.431051589,1.246764145,1.456210275
257544,-0.740785589,-1.338149865,-1.164402489,-0.933757848,-1.833515117
258567,1.210079278,-2.628258865,0.96778166,1.70032243,-0.491124615
259270,0.521246071,1.671650731,0.002746797,0.324256011,-0.102615207
259561,0.665814251,0.308133895,-0.309093756,1.782391887,0.145958807
261087,1.232501275,-2.517893943,0.809856336,1.478330442,-0.626284211
261623,0.752925175,-0.311569017,0.0076209,0.883480466,0.718422401
263995,-1.600462322,-1.753293469,-1.11504719,1.420266969,0.071154399
266534,0.144125813,-0.80496864,-0.699627636,0.091457626,-0.40806763
266952,-1.101953892,1.580704476,-0.213049757,-0.219966892,-0.122245915
268990,-0.409995477,0.139738429,-1.229235046,-0.546667184,0.276127587
270243,1.078801115,1.146715833,-0.282142578,0.547172428,-1.035022444
272713,-0.569423449,-2.597471865,0.177137232,1.413326686,0.108989327
275991,1.656991206,-1.676234907,1.13509445,-0.982642909,1.153799683
277059,1.079661322,0.715977582,-0.466229659,-0.576914062,0.785659394
277496,0.876623404,0.573897634,0.211426322,-0.149115776,1.230175229
279315,-0.450435281,-0.213544932,-0.397551493,-2.550634401,0.823663818
280445,0.360825718,-0.080536866,-0.45268198,1.08901122,1.65198696
280692,0.792087211,-0.291224895,-0.065165083,-0.234039479,0.326846491
280960,0.689457119,-0.12737367,3.711783149,1.468466645,-0.577963394
281564,0.561801349,-0.979597167,-0.958812875,-0.246315767,1.224188704
281953,0.366376716,1.201804591,-0.675454225,-1.405009652,0.508381126
286518,1.755462586,-0.526288691,2.4064084,1.336980219,-1.066842302
286530,0.549042689,-0.754633221,-1.144233542,-2.32359679,-0.37701858
286639,1.27921213,0.763852396,1.518638105,0.314064954,-0.469505327
286660,1.134358253,0.943880048,1.138901193,-1.108972397,-1.804450368
287092,0.238348599,-0.666916335,2.271789474,-0.232821739,1.031168714
287259,-1.559558569,-1.236610483,-0.801011387,-2.122974792,0.214165184
287604,-0.596487506,1.274957178,-0.015195357,-0.681710939,1.185028056
289058,0.131730062,-0.907954699,-1.229160594,-0.715604051,-1.627735161
289177,-0.027352967,0.296543175,-0.369238489,-0.009834945,0.38934779
290853,0.140554086,-0.975850939,-1.223265752,-2.395894556,0.232203129
293448,0.323029263,0.825057551,-0.422675285,0.857692731,-1.398774898
295976,-0.851843508,-0.011629269,0.160585746,-0.07818678,-1.329571341
296601,-0.475087206,1.01361346,-0.264131433,-0.090742838,0.787114312
298225,0.815885028,-1.633023391,0.714035887,-1.077293614,0.66928099
298766,1.828193208,-0.392027642,-0.500557326,1.066857289,1.540764546
299567,1.168345033,1.027981866,-0.531628334,1.126306217,-1.356526597
300245,-1.483815773,-2.224612653,-0.394291463,-0.40362635,-0.810006962
300801,-0.002515541,0.883693028,1.515818247,0.726884532,-1.468223224
302765,0.885431907,1.180712745,1.329117669,0.056396068,1.344407741
302774,0.637870945,-0.223418333,-0.750660696,0.350543773,-0.686777223
304102,0.47718324,-1.059895521,-1.281190009,0.489794746,0.229305311
307083,0.073021581,-0.057651952,0.253013706,-0.100001522,0.44931
307332,-0.197555356,-1.490927996,-1.219472272,1.339408322,1.509892159
308013,-1.171974626,-0.857684823,-0.389147044,-1.972731203,0.467620983
308932,0.848238233,-0.692861118,0.126422513,1.113297539,1.976981041
309839,-0.672546792,2.076640548,0.606898625,0.39861355,-1.504855071
310455,0.723126973,-2.187280661,0.391559173,-0.768206066,-1.310371646
310724,0.374129784,-1.459080854,0.196823688,1.183172007,-0.61728005
310789,-0.086343504,-2.708516505,3.631329532,-1.202201488,1.052301046
312464,-0.526429295,-0.500424509,-1.14728875,-1.935841198,-1.995169375
313128,-1.276844908,0.335389561,-0.651045768,0.058025443,-1.562817295
314576,-1.024863629,0.612701055,-0.896885456,-2.847615243,0.121565562
315142,1.991611292,-1.649272053,1.822378196,1.001968387,1.214461215
316269,0.153376712,-2.401081673,2.51948376,-0.708143043,1.125094783
316611,1.378430491,-0.755987991,1.375271297,-0.514773762,1.355451318
318966,0.203906906,1.954742836,-0.419234441,1.244383621,-0.925136382
319425,1.117782768,-1.836154767,0.936047133,0.346682788,-1.637582792
320426,0.862552614,-1.360439275,-0.422726278,0.303580029,1.365565761
322279,-1.223024495,0.100755723,2.520553498,2.732357153,1.177943899
322339,-0.686362198,0.81821301,-0.802102353,-0.389398623,0.383125909
322365,1.303249565,0.937456265,-0.599529669,0.328798743,-0.168068551
326540,0.093774575,1.873882403,-0.420058268,-0.360871772,-0.275066022
328956,0.658682112,0.886141755,-0.088050617,-0.609799622,-0.445565962
329883,0.971160426,0.478355862,-0.575174444,1.301641522,-1.313144313
329978,1.359320231,-1.805297105,0.728178277,-1.109505566,-1.533484438
332641,-1.462148688,1.328855364,-0.136873585,-0.351931567,1.353543916
333175,-2.38549351,0.123840238,-0.296870461,0.203309932,-0.809945616
333766,0.191530754,-0.010812802,-0.504233382,1.813523045,1.617342405
334243,-0.37599591,-2.222576638,2.224762281,-0.926339562,1.089778679
335431,-1.827395,-2.211394545,-1.664318549,1.13679426,-0.648083837
338179,0.466479675,-0.971681969,2.553495869,-0.823306339,-0.444771722
338593,0.476815876,1.431011414,-0.526294032,0.436321503,0.534693178
340446,-0.545545331,0.655019129,-0.723756116,-0.807437188,0.223974868
342768,-2.006689004,0.008261785,0.205007358,2.650352167,0.926301156
344609,0.404824579,1.057368189,-0.90829531,-0.391997905,-1.211249813
347741,0.349868471,-0.354889212,-0.93108873,-0.274044695,0.322429555
350585,-0.681043219,-0.933197101,-0.77712356,2.458104674,0.396770532
351842,0.226397339,1.24319048,0.148638886,1.121946164,-1.334225147
351908,1.050126848,0.295969383,-0.226549551,1.030741369,1.340387807
352248,-0.868490615,2.819091029,-0.244610924,-1.588679073,-0.032769795
352524,0.710075023,0.154731757,-0.252121171,0.43570862,-0.968946929
352575,-0.187464071,0.650748585,-1.190212302,-0.478458491,0.922102959
352770,-0.251459899,0.887605311,-0.449755918,-0.102484232,-0.399247088
354631,0.018245656,0.487827211,-1.090981726,0.291447775,-1.274068735
356422,-2.121329508,-0.286567485,0.261207031,0.914943324,-1.128774218
358055,0.916282051,0.991518067,-1.243341685,-1.059607679,1.173623682
358641,1.541096347,0.180151597,-0.872772678,-0.16127995,-0.373832182
359123,0.934943493,-0.56578607,-1.016004926,-0.283479001,0.25876409
359555,-1.436523073,-2.1471434,-1.453853377,-2.351141217,-2.26487596
363327,0.460765892,-1.087750894,-0.900176023,1.121801146,-1.057978678
366889,-2.121470106,-1.285260858,2.799433636,0.456673442,0.497178065
367156,-1.229363276,0.160472354,-0.372817175,1.946327613,-0.326506695
367417,0.689840504,0.630764573,-0.635520623,-0.430152408,0.253919947
368578,1.71208569,-0.924781655,0.594545276,2.101332314,-1.096775058
369955,-1.289406913,1.186686401,-0.705577381,-1.455739972,-1.503119331
376888,-0.099952271,0.244716612,0.357747599,3.080072535,-0.636092314
384920,-1.299699929,0.733982968,-0.54884948,-1.335853714,0.727851306
385611,0.512919788,-1.126646278,0.550944798,0.213766691,-0.351931537
388198,-0.155940624,-3.248760774,1.52581995,-0.309005903,0.961161346
388972,0.762436984,-0.551604008,-0.24054769,3.124747082,-0.640594234
389979,-1.664107678,0.800299396,0.505203664,-1.278324176,0.437983244
392856,1.466028762,-0.126287386,-0.550077953,-0.1091098,0.280543008
394013,1.423980059,-1.779958893,2.75625622,0.675819953,-1.187990405
395633,0.003548981,-1.131623175,0.203733468,-0.33373431,0.999021559
396154,1.191882203,0.972828528,0.427114588,1.382608297,-0.075511292
397156,0.790389305,2.71304434,-0.009643854,-0.529957076,-0.396288544
397794,0.945481414,-2.116744967,0.610589775,1.802999693,0.330420189
397880,-1.473076237,0.361006693,0.103186611,-0.580939785,0.40184561
398892,-2.056908018,-0.043956996,-0.857022999,-0.93436492,1.185158435
399249,-1.615072665,0.720618855,-0.33506557,-1.203051095,0.472523084
400279,0.213328879,-2.979953213,2.099988524,1.852248634,1.040596697
400815,0.950584188,-0.531106822,0.410719007,0.987933231,0.732660379
402117,0.863001227,-0.710201982,1.546515157,-1.988016603,0.703810798
404529,0.534301492,-0.921124699,8.300975687,-2.876100495,-1.578664824
405494,-0.012614038,0.165353137,-0.715349127,-0.052373846,1.625278132
406575,-0.460894766,-0.051455758,1.271627501,1.254907131,2.146038056
406898,0.451066547,-1.623176821,3.981023106,0.939100142,1.652953057
409985,-0.158553191,1.953842432,0.251121098,0.662507298,-1.154739349
411487,-0.477215978,0.116083493,0.259483853,-1.18583649,-0.831514286
412134,0.597855937,1.434461666,-0.412285003,-0.66830638,0.16879298
413405,-0.102360744,0.158131995,-0.788706931,1.289356593,-0.952233354
414016,0.194706073,0.666602737,3.417207261,0.643849059,0.704373461
415239,1.056609715,-1.165859119,2.358860619,1.788268326,2.168961953
417607,-1.540092984,0.389102708,0.088875236,-0.382450638,-1.620772357
418519,0.474881212,-0.860901935,1.297356452,-0.353424269,0.652362634
420539,-0.16280886,-0.79441339,1.395233719,-0.346176632,-0.776667971
422658,-1.233786837,-2.28663184,-1.82339613,-2.219101705,-1.153044587
423467,0.019288621,1.677196721,-0.530635278,-0.576714577,-1.869817296
424928,-1.177246188,0.112333491,-0.458475312,-0.306441549,-1.387390404
428725,1.655908787,-0.446444273,0.346953638,-0.130010406,0.205349862
444140,0.95233817,0.472099933,-0.647215266,0.329066914,-1.324699679
447241,1.187176581,-0.72612482,0.6406521,0.902768659,1.518728265
448207,-0.549475141,-0.084536488,-1.578447416,-2.267037759,-0.987612354
450398,1.332304649,-1.215193913,-0.690857904,0.110436527,0.076732924
450700,1.044126005,-1.64168081,0.175766626,0.864905651,-1.134136284
453009,1.082266474,0.426096747,0.196080168,-0.40530348,-1.86927885
458887,0.14470384,-1.345460181,-0.827868397,0.152065059,-0.690013754
459860,1.287098706,-2.615163949,-0.159938258,0.304911316,0.44451197
460389,-2.102051708,-0.536732578,-0.88471549,-0.084302561,-0.61403386
460390,1.051036476,0.324900059,-0.794997839,-0.586614036,0.764483486
463435,-0.469026716,-0.369442723,1.328112764,0.154073805,0.224116182
465387,-0.176514185,-1.789611559,-0.61183167,0.039257443,-0.133973513
467382,0.906337569,0.714347857,0.569069764,0.337513438,-1.604065243
468218,-1.20597637,0.090938376,-0.957412568,0.132755189,1.157032378
470588,-1.645566117,0.020086352,-1.253813958,-1.15576015,1.366286761
471645,1.682250216,-0.581695581,-0.380258047,0.645019628,-1.010650992
472735,0.322169385,0.935377,-0.150943912,0.838587962,-1.434067722
473909,1.198027487,-0.503053851,0.232783443,-1.009765032,0.650383598
474648,-0.644417004,1.864481736,-0.452038669,-0.649013351,0.218305169
475010,-0.669281355,0.374884942,-0.424588118,0.045833603,0.443160878
475980,0.853281927,-0.234100415,-0.393283086,1.063302454,-0.749947933
476248,1.608389217,-1.977810355,0.648573644,2.516632525,-0.314849811
476558,1.050986535,-0.783302864,-0.026123328,-1.349776422,0.225085067
477377,-0.742014582,0.009544262,0.865889797,-0.660199968,-1.211420654
479113,1.388878156,0.268237258,0.067708335,1.279738575,0.151116078
480472,-1.715303942,-1.34990641,1.012031878,-1.056523357,0.558418537
481827,1.087655527,1.206673495,-0.429318449,-0.862883231,-0.531122376
483473,1.06648423,1.235159351,-0.419661829,-0.478267708,-1.884498105
484890,-0.105381273,0.829994781,-0.380245749,-0.366009601,0.628079399
485191,0.452854814,-2.088868819,-0.026561047,0.721803344,1.251571683
485689,-0.130526741,0.45383827,-0.725132386,-2.636132378,0.798797307
486115,-0.500341601,-0.110991844,-0.297049583,0.232004171,-0.927487144
487219,1.332388338,0.501107853,-0.892631905,1.894578042,-0.526706639
487357,0.961438534,1.694241919,1.904760553,-2.609305664,-0.745308
487663,0.254846777,-0.201839414,0.897751461,-0.153516856,0.460184444
488394,-0.800671493,1.096314104,-0.411805908,-1.705161947,0.773831141
489606,0.14746878,1.700650413,0.042433907,1.33221724,-0.598186222
490141,1.000237533,-1.072098325,-0.158680078,0.615083684,1.816685753
490554,1.067631568,-0.436884011,-0.773475355,-0.261869532,1.505634166
490620,-0.172926404,-1.637120042,-0.855464461,3.132697592,1.538023812
491802,0.739944708,-0.130104364,0.190348009,2.329368403,0.307986474
491996,-0.499124639,1.295985812,-0.322645502,-0.721116194,0.908609086
492670,-0.152472111,2.098970262,0.483575434,1.113631534,-0.622975971
493412,-0.187353088,1.319670725,0.118020644,0.002315093,0.48546912
494537,-2.423022222,-0.097509321,0.88687967,0.767573114,-0.613655073
494774,0.726767585,-0.321683221,-0.361424815,-0.636693906,-0.090380709
495288,0.788285744,0.840420034,-0.523281561,0.363087269,-1.282429106
496370,0.980349675,0.985999711,-0.336818937,1.014257139,-0.151284082
499745,0.300828188,0.286806687,-1.425762477,0.137680329,-1.689982603
499780,-0.69096123,0.332513737,-0.855893665,-2.21270469,0.304343917
501802,0.491582813,-0.669676416,-0.435177133,0.144356639,1.713351709
502806,0.371419417,0.52223019,-0.130521329,1.37977158,2.078121716
502978,1.21789583,0.848935911,0.813758995,-0.542887269,0.792463184
502989,1.152837224,-1.191408404,-0.808301866,-1.484193294,1.021953918
503283,0.492581656,-0.169846124,0.255787493,1.840137971,0.140365219
504928,1.256461365,-0.975610583,-0.542891623,1.455915234,-0.685263186
507955,-0.331083615,0.863714534,-0.133669991,0.545976689,1.372127631
515156,-0.663659046,0.62647423,0.042265683,-0.118768249,-1.672009051
515251,0.257807304,-0.362662657,1.007654404,-0.307795088,0.390828822
515641,1.228688444,-0.854515807,0.93564627,-0.369104866,1.467242925
516706,-0.060907245,1.269256502,1.365791921,1.437025568,-0.559803362
517796,1.054232178,0.477700276,-0.470719436,2.62030884,-0.840213958
519637,1.145473195,0.077513181,0.066600236,2.19156043,0.180014245
521564,-0.77651316,0.076115276,-1.192011008,1.81246956,0.69481581
521674,0.639791046,0.350237798,0.137475902,1.728873751,-1.1949786
524634,1.302935286,1.182349931,-0.8136157,0.536240387,1.080316297
535892,-2.292093791,0.741040794,0.607967356,1.785437656,-0.285757979
537444,1.106289291,0.861351046,-0.572563485,-0.471796245,1.416123662
543045,0.450690873,-0.00034483,-0.079681696,1.347018229,-0.668822096
550940,0.380950185,-3.684378365,-0.597778383,1.222397105,-0.106485092
552576,0.028100909,0.855670789,-1.271962019,-1.240718289,1.176299364
556292,1.424916312,-1.16911635,-0.725565963,-1.662901385,-0.234263182
558490,0.388664211,-3.236983177,0.291635703,2.117782361,-0.649394183
559927,0.604486269,1.107935676,-0.09365941,0.063722035,-0.46526886
560554,0.131192533,-1.699931561,-0.913397742,1.98551412,0.080131665
561037,1.726908386,-1.369748089,-0.429159294,0.627774517,1.119753647
561715,-0.623303965,-1.2288055,-1.130578685,1.621312162,-1.05235654
562144,-0.118674972,0.565382397,-0.773143178,-0.131269792,-1.482086252
567294,-0.098734069,2.573959507,-0.460353162,0.144091199,1.13769873
567374,-1.503587472,-2.259264051,3.398208772,-0.155494772,-1.585741918
567959,-0.378121464,0.865588521,-0.816073383,0.788791158,-0.755367541
568622,-3.428957008,-2.183131515,-0.721309149,0.046047718,-0.737288622
568956,-2.420633826,0.372745334,-0.37164938,-0.074267179,-1.172237987
569064,0.321172319,2.345112687,-0.456340045,0.848453688,1.325836728
569256,-0.415397431,0.458150285,-0.553909935,-0.159139625,1.280854831
569644,1.056249592,-1.400943509,0.729040976,0.404989434,1.118462059
571472,1.024339923,2.125605277,-0.392232585,0.414126836,1.100910086
573241,0.265102753,-0.640755104,-0.170670733,0.096419457,-1.271995751
574057,-0.115252509,1.721094276,0.545466581,-1.028788939,-1.729692079
575379,1.117820735,-1.317498179,3.376862296,1.145662336,0.68694608
577590,-0.554884963,1.67883918,0.087111249,1.718835153,-1.046534554
582629,0.819841537,-1.483786081,-1.092587743,-0.322984464,1.177983238
583843,0.766903549,0.787576383,0.08958685,0.555778861,1.517386221
583992,1.046896536,1.433538392,-0.232829893,-1.512835282,1.06073894
584695,-0.171696737,0.811455131,1.346093203,2.439021188,1.91623421
584923,1.012952561,0.242748731,0.816652893,1.578887077,-0.576315971
588145,1.238850586,1.696825045,-0.947363401,-0.140894824,1.46684133
588246,1.065730007,-1.61205287,-0.553069559,1.48365404,-0.620555157
589256,-1.465257497,0.120242512,-0.83810976,-0.734284737,-0.287110632
591048,0.785409718,-2.356251444,0.528341654,3.098189709,0.586891978
591220,-2.153184477,-0.970080227,0.498523049,-1.765972952,0.092075514
591620,-0.982707372,1.553374213,-0.213621719,-0.56917943,0.654769004
591902,0.844336633,1.022985899,1.660167149,-0.787317367,-1.620020275
597269,1.17890408,-1.193865085,0.428909408,-1.871758897,0.979017588
600386,0.449365047,-1.130099167,-0.495822082,2.288465554,1.206088533
600637,0.388393653,1.573957311,1.902526852,-0.941882821,1.331354402
600640,-0.878541784,-2.394682004,-1.193802374,0.560017389,-0.180382007
601697,-0.536168583,-0.05259879,-1.217304727,-0.510833627,-0.97009318
603036,0.377328551,1.140103659,0.181252577,0.918701178,0.126470188
603621,-0.877470743,0.489049467,-0.589179757,-1.368509894,0.05454024
604702,0.920137819,1.106326943,-0.617963551,-0.827187915,1.310158269
608135,-1.967168916,-0.907635286,-0.933897338,-0.228217306,-0.772216079
611007,0.842470708,1.880944811,-0.755469908,0.708176049,-1.524571805
611881,0.932284182,-2.985792674,3.434933274,-0.020308233,-0.18795004
612095,1.056461392,-0.204379036,1.251276692,1.440783357,-0.936380239
614339,-0.65730076,-0.853765377,1.009285511,0.039145325,1.448600203
614982,-0.27333971,-1.406765544,-0.784155126,1.864152134,-0.962677622
615304,1.009678397,-1.667587937,-0.840945519,0.515150606,1.146929033
617370,-0.915854005,2.008270425,0.367112199,0.52561751,-1.339360711
618230,-0.361550832,-2.674298085,-1.447313132,1.555102907,0.969841879
618726,0.036783148,0.120067164,-0.711755634,-0.765514089,1.325542473
620121,0.58030082,0.747704802,0.06776154,1.129661343,1.413001011
620126,-0.797902964,0.037923802,-0.446343261,0.895427015,0.825156171
620386,0.422061005,0.811390501,0.415322418,-0.578293615,1.456862844
620603,1.251904466,-0.430483055,0.300289431,-0.616430998,-0.494780483
620759,0.177801909,1.164855727,-0.849242958,0.001973171,-0.52187077
621112,1.348874184,0.008037701,1.320076274,-0.189412899,-1.227824881
623443,-2.201975524,0.075900451,-0.050792923,-0.36554763,1.135200399
626310,0.947158875,-0.444000366,-0.827361063,2.688454854,0.350816471
628684,0.656396726,1.324982877,-0.401864816,-0.192705836,-0.534303562
628912,0.597302512,0.262767129,0.246711854,-0.053696559,0.667231403
631071,-2.535721352,0.151460582,-0.822723459,-1.455883664,1.028515744
635413,0.264253162,-2.347524072,0.14300014,2.891017325,-0.709167955
635822,1.72405939,-0.024754611,0.267128995,1.551813027,-0.982345511
637022,-0.142392314,1.74802944,-0.51713507,-1.670169155,0.810247946
639697,-0.281305547,-0.106360042,-0.393078839,1.560488057,-0.498050111
641111,-0.552866126,1.611022984,0.633844078,1.160175667,0.272236652
642354,0.620054386,0.689904891,1.337484065,-0.725065688,1.110366337
642796,-0.408139127,1.365765118,0.691467241,-1.403070144,-1.809311124
643682,0.130080091,-0.409532696,-0.104694132,0.84050928,-1.124496206
644216,0.064481338,-0.602965353,9.569908938,-4.116965006,-1.032730577
647834,0.699003487,-0.479718165,0.726555177,1.955492178,-1.007917281
648097,0.702376088,-1.045905043,-0.239613398,0.868318499,1.928743448
654490,-1.042466947,0.828975896,-0.547603769,-0.778050214,-0.351618021
660244,1.409264738,0.019773211,0.635286047,1.500852094,-0.61344394
660401,-0.342852577,0.42580071,-1.673972249,-0.87481595,1.311979437
661525,0.145009178,-1.991008323,0.264401981,0.204309772,0.765758755
662225,0.883271022,-0.471149924,0.51947594,0.46051666,-0.343595221
663255,0.118322257,-0.923042601,-0.646831669,-0.870738232,1.366718704
664457,-0.680356703,0.401865226,-0.737534816,-2.630802151,0.187957636
668127,0.659508098,-0.993404207,-0.939068862,1.328305221,-0.686847247
668222,1.582694238,0.358096594,-0.83756699,0.561339984,-1.307233715
672498,0.377602845,-0.817678717,3.351101048,-3.699836064,0.465026948
672835,0.27797034,-1.673275801,-0.506342385,-0.98277985,0.084615415
673883,-0.386189569,0.570894011,-0.830856157,-1.549846806,0.211231143
674163,0.707140481,1.285824423,0.13936365,-0.265477722,0.306195488
674417,0.995598579,-1.34386145,10.10938085,-3.661622616,-0.689680611
675351,0.727405823,-0.534571009,-0.896721628,-0.489704174,-0.100466384
675500,-0.167456493,1.678413352,-0.690912536,-1.030727295,-2.075114788
677089,-0.009700629,2.05665644,-0.362302079,0.756471148,-1.121105142
677352,-1.378524804,-0.003647921,-0.421236704,-1.77836121,0.85837494
677842,0.092966974,-2.665737088,-0.674258185,2.390145163,2.460758232
678459,-0.147603235,-0.80626095,-0.653917402,2.105282383,1.181111883
678852,-2.786613986,-1.883350369,-1.465109233,-1.091632613,0.266985337
680003,-1.468291085,-0.624861247,-0.695366065,0.371671865,0.031355656
681718,0.568077654,-1.934168494,-0.078341353,-0.368843817,0.311991046
683686,0.832293884,0.906719226,-0.049958213,0.672715436,1.542829181
684240,0.258056347,1.935015748,-0.154143964,-0.184296671,-0.275281528
684830,0.27948604,1.521539996,-0.641528787,1.610412326,0.29376707
694273,1.661774938,-1.283534952,-1.112091369,0.398412841,-1.093817312
694411,-0.82162742,2.322299869,1.528754841,-1.931601051,-0.077408488
695019,-2.979286483,-0.287826945,-0.593854871,-0.502896402,-0.382494456
710448,0.506477871,-0.992354079,-1.205410145,-0.874760214,-2.013797576
716022,1.125549621,0.302265649,-0.763569286,0.813124528,0.638152296
720786,-0.244474267,-1.274355542,-0.840033129,1.21903628,1.451206954
722448,1.426213775,-2.178328602,0.592007197,-0.213001429,-1.501174856
723868,0.826450041,0.433831157,-0.84492684,-0.129342762,-1.19673872
737969,0.551489042,2.060506153,0.67815814,-0.544730084,1.419875677
738674,-0.222070382,0.190079326,1.156215963,-1.079844867,-0.201801035
739713,-1.902781043,-1.966179394,-1.569899084,-0.303535368,0.988533153
740833,-0.332510445,-0.619644687,-1.059486657,0.115358316,-1.295045902
741236,1.000382488,1.417195514,-0.485799808,0.507997842,-0.379647675
741512,0.703500663,-1.766212021,0.246038554,0.348844602,-0.35710192
741692,-0.293323284,1.945763385,-0.838105844,1.553019818,-1.127668023
742673,-2.297087899,-1.135631373,-0.747848993,-0.488671805,-1.678978957
743623,1.200906381,-2.601903529,-0.581249813,0.037808725,0.960444155
744075,-0.869604649,-1.504968182,-1.208620287,1.414057791,1.483068092
744548,-0.522374219,-0.261638305,3.849234496,2.27285082,0.069347669
746182,0.874423349,-0.447930687,-0.617296371,1.074917891,-0.122227041
747761,0.367953107,-2.316322139,0.112345281,0.253500856,0.275477057
748262,-0.201182098,-0.581081376,2.138431431,0.125102363,-1.501269169
748773,-1.434146752,1.569844368,-0.31471835,-0.88702498,-1.282255789
748827,-2.343023423,0.014347528,-1.024281409,-2.705350468,-0.300041067
748933,-0.355517169,-1.576871319,2.51568795,-2.060696838,0.372895988
751256,0.892957528,-0.494521413,0.397594115,0.770940595,-0.240805478
752022,0.947918431,-1.585841486,-0.041858897,-1.197041377,0.608110014
752094,0.65685675,-0.28367733,-0.209153092,1.459633007,0.577131252
752150,-0.660584989,-2.41699882,8.525037595,-2.891478038,-1.772810114
752303,1.101941113,-0.908687778,1.053328314,-0.675401761,-0.121943283
752613,0.708209119,1.636403661,-0.807577298,-0.110268235,-1.198695078
752673,0.590793941,0.198412509,0.017550493,-1.457176554,0.482888289
752945,0.571616695,-1.636403181,-1.439567008,1.117256034,-0.780105262
753098,1.509527573,-0.798104634,1.437300946,3.42617168,0.586694929
753570,-1.950968569,2.156009273,-0.074110231,0.188263969,0.454116532
755745,1.610467566,-1.6788486,1.015146314,1.386205068,-0.108871631
756518,0.590962009,0.100165116,1.987305063,2.726594241,0.752617995
756740,0.592868415,-2.594710189,0.739454344,1.661204601,0.065246169
756772,0.528885808,-0.208007937,-0.290925415,-0.281724587,0.960793738
758208,0.637669903,-0.882921844,1.588265522,-1.223305445,0.579773784
759694,-1.720664455,-0.523555204,-0.936149811,-1.842754252,-2.1358622
