influencer_id,influencer_name,influencer_main_genre,influencer_active_start
300583,Junior Brown,Country,1980
300583,Junior Brown,Country,1980
300583,Junior Brown,Country,1980
300583,Junior Brown,Country,1980
300583,Junior Brown,Country,1980
300583,Junior Brown,Country,1980
300583,Junior Brown,Country,1980
300583,Junior Brown,Country,1980
300583,Junior Brown,Country,1980
300583,Junior Brown,Country,1980
300749,Sammy Kershaw,Country,1990
300749,Sammy Kershaw,Country,1990
300749,Sammy Kershaw,Country,1990
300749,Sammy Kershaw,Country,1990
300749,Sammy Kershaw,Country,1990
300749,Sammy Kershaw,Country,1990
300749,Sammy Kershaw,Country,1990
300749,Sammy Kershaw,Country,1990
300749,Sammy Kershaw,Country,1990
300749,Sammy Kershaw,Country,1990
300749,Sammy Kershaw,Country,1990
300749,Sammy Kershaw,Country,1990
300749,Sammy Kershaw,Country,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301619,Portishead,Pop/Rock,1990
301955,Lowell Fulson,Blues,1940
301955,Lowell Fulson,Blues,1940
302026,Running Wild,Pop/Rock,1980
302106,Lisa Stansfield,R&B;,1980
302106,Lisa Stansfield,R&B;,1980
302106,Lisa Stansfield,R&B;,1980
302106,Lisa Stansfield,R&B;,1980
302106,Lisa Stansfield,R&B;,1980
302106,Lisa Stansfield,R&B;,1980
302106,Lisa Stansfield,R&B;,1980
302106,Lisa Stansfield,R&B;,1980
302106,Lisa Stansfield,R&B;,1980
302106,Lisa Stansfield,R&B;,1980
302106,Lisa Stansfield,R&B;,1980
302685,Rufus,R&B;,1960
302685,Rufus,R&B;,1960
302685,Rufus,R&B;,1960
302685,Rufus,R&B;,1960
302685,Rufus,R&B;,1960
302685,Rufus,R&B;,1960
302685,Rufus,R&B;,1960
302685,Rufus,R&B;,1960
302685,Rufus,R&B;,1960
302685,Rufus,R&B;,1960
302765,Prince Far I,Reggae,1970
302765,Prince Far I,Reggae,1970
302765,Prince Far I,Reggae,1970
302765,Prince Far I,Reggae,1970
302765,Prince Far I,Reggae,1970
302774,Roger Sanchez,Electronic,1990
302955,Junior Kelly,Reggae,2000
303050,Rufus Thomas,R&B;,1930
303050,Rufus Thomas,R&B;,1930
303050,Rufus Thomas,R&B;,1930
303050,Rufus Thomas,R&B;,1930
303050,Rufus Thomas,R&B;,1930
303050,Rufus Thomas,R&B;,1930
303050,Rufus Thomas,R&B;,1930
303422,Lucky Ali,International,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303506,Usher,R&B;,1990
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
303651,Scientist,Reggae,1970
303651,Scientist,Reggae,1970
303651,Scientist,Reggae,1970
303651,Scientist,Reggae,1970
304102,Utah Saints,Electronic,1990
304102,Utah Saints,Electronic,1990
304102,Utah Saints,Electronic,1990
304102,Utah Saints,Electronic,1990
304102,Utah Saints,Electronic,1990
304401,Procol Harum,Pop/Rock,1960
304401,Procol Harum,Pop/Rock,1960
304401,Procol Harum,Pop/Rock,1960
304401,Procol Harum,Pop/Rock,1960
304401,Procol Harum,Pop/Rock,1960
304401,Procol Harum,Pop/Rock,1960
304401,Procol Harum,Pop/Rock,1960
304401,Procol Harum,Pop/Rock,1960
304401,Procol Harum,Pop/Rock,1960
305335,Lisette Melendez,Pop/Rock,1980
305335,Lisette Melendez,Pop/Rock,1980
305335,Lisette Melendez,Pop/Rock,1980
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305363,Saves the Day,Pop/Rock,1990
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
305501,Roger,R&B;,1970
305501,Roger,R&B;,1970
305501,Roger,R&B;,1970
305501,Roger,R&B;,1970
305501,Roger,R&B;,1970
305501,Roger,R&B;,1970
305501,Roger,R&B;,1970
305501,Roger,R&B;,1970
305501,Roger,R&B;,1970
305501,Roger,R&B;,1970
305501,Roger,R&B;,1970
305541,Percy Faith,Easy Listening,1950
306446,Junior Kimbrough,Blues,1950
306446,Junior Kimbrough,Blues,1950
306446,Junior Kimbrough,Blues,1950
306446,Junior Kimbrough,Blues,1950
306446,Junior Kimbrough,Blues,1950
306446,Junior Kimbrough,Blues,1950
306446,Junior Kimbrough,Blues,1950
306446,Junior Kimbrough,Blues,1950
306446,Junior Kimbrough,Blues,1950
306851,Junkie XL,Electronic,1980
307025,Roky Erickson,Pop/Rock,1960
307025,Roky Erickson,Pop/Rock,1960
307025,Roky Erickson,Pop/Rock,1960
307025,Roky Erickson,Pop/Rock,1960
307025,Roky Erickson,Pop/Rock,1960
307025,Roky Erickson,Pop/Rock,1960
307025,Roky Erickson,Pop/Rock,1960
307083,Junkyard,Pop/Rock,1980
307102,Puddle of Mudd,Pop/Rock,1990
307102,Puddle of Mudd,Pop/Rock,1990
307102,Puddle of Mudd,Pop/Rock,1990
307102,Puddle of Mudd,Pop/Rock,1990
307102,Puddle of Mudd,Pop/Rock,1990
307102,Puddle of Mudd,Pop/Rock,1990
307102,Puddle of Mudd,Pop/Rock,1990
307102,Puddle of Mudd,Pop/Rock,1990
307102,Puddle of Mudd,Pop/Rock,1990
307102,Puddle of Mudd,Pop/Rock,1990
307135,Rick Nielsen,Pop/Rock,1970
307135,Rick Nielsen,Pop/Rock,1970
307135,Rick Nielsen,Pop/Rock,1970
307135,Rick Nielsen,Pop/Rock,1970
307135,Rick Nielsen,Pop/Rock,1970
307135,Rick Nielsen,Pop/Rock,1970
307135,Rick Nielsen,Pop/Rock,1970
307135,Rick Nielsen,Pop/Rock,1970
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307461,Van Morrison,Pop/Rock,1950
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307875,Nanci Griffith,Country,1970
307913,Martin Sexton,Folk,1990
307913,Martin Sexton,Folk,1990
307913,Martin Sexton,Folk,1990
308013,"Jump, Little Children",Pop/Rock,2000
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308645,Pulp,Pop/Rock,1980
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308762,Penguin Cafe Orchestra,New Age,1970
308762,Penguin Cafe Orchestra,New Age,1970
308762,Penguin Cafe Orchestra,New Age,1970
308871,Little Anthony & the Imperials,R&B;,1950
308871,Little Anthony & the Imperials,R&B;,1950
308871,Little Anthony & the Imperials,R&B;,1950
308871,Little Anthony & the Imperials,R&B;,1950
308871,Little Anthony & the Imperials,R&B;,1950
308871,Little Anthony & the Imperials,R&B;,1950
308871,Little Anthony & the Imperials,R&B;,1950
308932,Pentagram,Pop/Rock,1970
308932,Pentagram,Pop/Rock,1970
308932,Pentagram,Pop/Rock,1970
308932,Pentagram,Pop/Rock,1970
308932,Pentagram,Pop/Rock,1970
308932,Pentagram,Pop/Rock,1970
308932,Pentagram,Pop/Rock,1970
308932,Pentagram,Pop/Rock,1970
309328,Percy Mayfield,R&B;,1940
309328,Percy Mayfield,R&B;,1940
309328,Percy Mayfield,R&B;,1940
309328,Percy Mayfield,R&B;,1940
309328,Percy Mayfield,R&B;,1940
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309458,Screamin' Jay Hawkins,R&B;,1950
309839,Justin Tubb,Country,1950
310383,P脙漏rez Prado,Latin,1940
310383,P脙漏rez Prado,Latin,1940
310383,P脙漏rez Prado,Latin,1940
310724,Penetration,Pop/Rock,1970
310724,Penetration,Pop/Rock,1970
310724,Penetration,Pop/Rock,1970
310905,Lucero,Pop/Rock,1990
310905,Lucero,Pop/Rock,1990
310905,Lucero,Pop/Rock,1990
310905,Lucero,Pop/Rock,1990
310905,Lucero,Pop/Rock,1990
310905,Lucero,Pop/Rock,1990
310905,Lucero,Pop/Rock,1990
311074,Martin Denny,Easy Listening,1950
311074,Martin Denny,Easy Listening,1950
311074,Martin Denny,Easy Listening,1950
311074,Martin Denny,Easy Listening,1950
311674,Vanilla Fudge,Pop/Rock,1960
311674,Vanilla Fudge,Pop/Rock,1960
311674,Vanilla Fudge,Pop/Rock,1960
311674,Vanilla Fudge,Pop/Rock,1960
311674,Vanilla Fudge,Pop/Rock,1960
311674,Vanilla Fudge,Pop/Rock,1960
311674,Vanilla Fudge,Pop/Rock,1960
311674,Vanilla Fudge,Pop/Rock,1960
311674,Vanilla Fudge,Pop/Rock,1960
311674,Vanilla Fudge,Pop/Rock,1960
311680,Luis Miguel,Latin,1980
311680,Luis Miguel,Latin,1980
311680,Luis Miguel,Latin,1980
311680,Luis Miguel,Latin,1980
311680,Luis Miguel,Latin,1980
311680,Luis Miguel,Latin,1980
311680,Luis Miguel,Latin,1980
311680,Luis Miguel,Latin,1980
312004,Luis Fonsi,Latin,1990
312004,Luis Fonsi,Latin,1990
312004,Luis Fonsi,Latin,1990
312004,Luis Fonsi,Latin,1990
312004,Luis Fonsi,Latin,1990
312004,Luis Fonsi,Latin,1990
312004,Luis Fonsi,Latin,1990
312004,Luis Fonsi,Latin,1990
312062,Marvin Sease,Blues,1960
312062,Marvin Sease,Blues,1960
312062,Marvin Sease,Blues,1960
312062,Marvin Sease,Blues,1960
312126,K-Ci & JoJo,R&B;,1990
312126,K-Ci & JoJo,R&B;,1990
312126,K-Ci & JoJo,R&B;,1990
312126,K-Ci & JoJo,R&B;,1990
312126,K-Ci & JoJo,R&B;,1990
312353,Screaming Trees,Pop/Rock,1980
312353,Screaming Trees,Pop/Rock,1980
312353,Screaming Trees,Pop/Rock,1980
312353,Screaming Trees,Pop/Rock,1980
312353,Screaming Trees,Pop/Rock,1980
312353,Screaming Trees,Pop/Rock,1980
312353,Screaming Trees,Pop/Rock,1980
312353,Screaming Trees,Pop/Rock,1980
312353,Screaming Trees,Pop/Rock,1980
312353,Screaming Trees,Pop/Rock,1980
312353,Screaming Trees,Pop/Rock,1980
312353,Screaming Trees,Pop/Rock,1980
312354,Screeching Weasel,Pop/Rock,1980
312354,Screeching Weasel,Pop/Rock,1980
312354,Screeching Weasel,Pop/Rock,1980
312354,Screeching Weasel,Pop/Rock,1980
312354,Screeching Weasel,Pop/Rock,1980
312354,Screeching Weasel,Pop/Rock,1980
312354,Screeching Weasel,Pop/Rock,1980
312354,Screeching Weasel,Pop/Rock,1980
312354,Screeching Weasel,Pop/Rock,1980
312354,Screeching Weasel,Pop/Rock,1980
312464,Pierre Bachelet,Stage & Screen,1980
312657,Blindside,Pop/Rock,1990
312657,Blindside,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
312890,Justin Timberlake,Pop/Rock,1990
313128,Mary Black,International,1980
313128,Mary Black,International,1980
313128,Mary Black,International,1980
313128,Mary Black,International,1980
313128,Mary Black,International,1980
313128,Mary Black,International,1980
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
313521,VAST,Pop/Rock,1990
313521,VAST,Pop/Rock,1990
313521,VAST,Pop/Rock,1990
314113,Julie Andrews,Stage & Screen,1940
314113,Julie Andrews,Stage & Screen,1940
314155,Peter Allen,Vocal,1950
314346,Little Jimmy Dickens,Country,1930
314346,Little Jimmy Dickens,Country,1930
314346,Little Jimmy Dickens,Country,1930
314346,Little Jimmy Dickens,Country,1930
314372,Sea Level,Pop/Rock,1970
314372,Sea Level,Pop/Rock,1970
314372,Sea Level,Pop/Rock,1970
314505,Vanessa Williams,R&B;,1980
314505,Vanessa Williams,R&B;,1980
314505,Vanessa Williams,R&B;,1980
314505,Vanessa Williams,R&B;,1980
314505,Vanessa Williams,R&B;,1980
314505,Vanessa Williams,R&B;,1980
314505,Vanessa Williams,R&B;,1980
314505,Vanessa Williams,R&B;,1980
314505,Vanessa Williams,R&B;,1980
314505,Vanessa Williams,R&B;,1980
314505,Vanessa Williams,R&B;,1980
314576,Mary Gauthier,Country,1990
314576,Mary Gauthier,Country,1990
314600,Love,Pop/Rock,1960
314600,Love,Pop/Rock,1960
314600,Love,Pop/Rock,1960
314600,Love,Pop/Rock,1960
314600,Love,Pop/Rock,1960
314600,Love,Pop/Rock,1960
314600,Love,Pop/Rock,1960
314923,Quantic,Electronic,2000
315104,Luis Enrique,Latin,1980
315142,Scandal,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315339,Queensr脙驴che,Pop/Rock,1980
315403,Venom,Pop/Rock,1970
315403,Venom,Pop/Rock,1970
315403,Venom,Pop/Rock,1970
315403,Venom,Pop/Rock,1970
315403,Venom,Pop/Rock,1970
315403,Venom,Pop/Rock,1970
315403,Venom,Pop/Rock,1970
315403,Venom,Pop/Rock,1970
315403,Venom,Pop/Rock,1970
315403,Venom,Pop/Rock,1970
315403,Venom,Pop/Rock,1970
315403,Venom,Pop/Rock,1970
315909,Pete Johnson,Jazz,1930
316269,Jennifer Holliday,Pop/Rock,1980
316269,Jennifer Holliday,Pop/Rock,1980
316269,Jennifer Holliday,Pop/Rock,1980
316611,Marvelous 3,Pop/Rock,1990
316611,Marvelous 3,Pop/Rock,1990
316611,Marvelous 3,Pop/Rock,1990
316611,Marvelous 3,Pop/Rock,1990
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
316834,Marvin Gaye,R&B;,1950
317093,Nat King Cole,Jazz,1930
317108,Jeffrey Osborne,R&B;,1970
317108,Jeffrey Osborne,R&B;,1970
317129,Charlie Parr,Folk,2000
317129,Charlie Parr,Folk,2000
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317545,NOFX,Pop/Rock,1980
317571,Jennifer Love Hewitt,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
317865,Jennifer Lopez,Pop/Rock,1990
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318085,Panic! At the Disco,Pop/Rock,2000
318882,Jason Aldean,Country,2000
318882,Jason Aldean,Country,2000
318882,Jason Aldean,Country,2000
318882,Jason Aldean,Country,2000
318882,Jason Aldean,Country,2000
318882,Jason Aldean,Country,2000
318882,Jason Aldean,Country,2000
318882,Jason Aldean,Country,2000
318882,Jason Aldean,Country,2000
318882,Jason Aldean,Country,2000
318882,Jason Aldean,Country,2000
318882,Jason Aldean,Country,2000
318882,Jason Aldean,Country,2000
318966,Martin Gore,Pop/Rock,1970
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319021,Jellyfish,Pop/Rock,1980
319347,R. Kelly,R&B;,1990
319347,R. Kelly,R&B;,1990
