V1,artist_name,artist_id,Zdanceability,Zenergy,Zvalence,Ztempo,Zloudness,Zmode,Zkey,Zacousticness,Zinstrumentalness,Zliveness,Zspeechiness,Zduration_ms,Zpopularity,count,genre,FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1,FAC6_1
4769,The Legendary Pink Dots,94890,0.130644564,-0.265936596,-0.769670355,-0.852564856,-0.62983945,0.466387085,0.706766346,-0.632710995,-0.55759199,3.282269312,-0.562622839,2.63143599,-0.196215717,2,Pop/Rock,-0.248054916,1.175204888,1.04246393,1.369632277,-0.116006743,-0.663540203
4770,Chris Hillman,96944,0.404382492,1.085586247,1.951651461,-1.910548186,0.842058797,0.466387085,1.559430396,-0.619145694,-0.565269819,-0.789652875,-0.485652445,-0.605249184,-0.045038949,2,Country,0.816676121,-1.378265929,-0.565112509,0.164270403,0.999765374,-0.988186441
4771,Bracket,97200,-2.451369938,1.562322044,1.027900019,4.053427267,0.765497119,0.466387085,1.559430396,-1.165134109,-0.335007755,-0.453912991,-0.096819244,-1.1263429,-0.196215717,2,Pop/Rock,1.405072576,0.960918747,0.694229001,-2.635204386,2.922491651,1.63761362
4772,Booker Ervin,97426,-0.505611158,-1.316606751,-0.130534222,2.843021725,-1.358610916,0.466387085,0.422544996,1.005299118,-0.566643093,-0.926531444,-0.459110929,2.765127603,-1.330041479,2,Jazz,-1.060305852,0.418530923,-0.339261708,-0.610403472,1.031364416,1.744826321
4773,BoySetsFire,97786,-0.646179283,1.354039414,-0.984380149,-1.15871337,0.938239404,-2.143775435,1.275209046,-1.164467408,-0.215965012,0.234784208,-0.127341987,0.084925101,0.710844892,2,Pop/Rock,0.847882923,1.253313291,-0.732703956,1.292201096,0.973877588,-1.097517116
4774,The International Submarine Band,97949,-0.231873231,-0.719529879,1.27256932,-2.2571757,-0.57505,0.466387085,-0.145897704,-0.402100875,-0.566647332,-0.316173551,-0.516175187,-0.92268609,0.030549435,2,Pop/Rock,-0.307793849,-1.228351792,-0.270898314,-0.137592495,-0.529863475,-1.156152813
4775,Keith Relf,98278,0.641128807,0.090458126,0.943014752,-0.280590336,0.372161502,0.466387085,-0.998561754,-0.452970755,-0.56667007,0.837394257,-0.352944868,-1.37700571,-0.876511174,2,Unknown,0.347500715,-1.143197743,0.902261662,-0.677871598,-0.684339213,0.332269501
4776,Jack Ingram,98688,0.271212689,1.492894501,0.159074338,-0.175845709,1.032505969,0.466387085,0.422544996,-1.163772187,-0.561531534,1.508874025,-0.286591079,-0.428364161,0.030549435,2,Country,1.17356127,0.168580232,0.831269801,-0.167797237,0.207523211,-0.375383706
4777,kidneythieves,98707,-0.231873231,1.39569594,-0.764677104,2.484709552,0.869333894,0.466387085,-0.998561754,-1.16390784,-0.432211721,0.493045657,0.89317928,0.355666751,-0.271804102,2,Pop/Rock,1.129594099,1.1181351,1.055268299,-0.784966543,-0.491099042,1.338544698
4778,Company B,99032,1.469740911,0.831018588,1.427360102,-0.032030501,-0.530548525,0.466387085,-1.282783104,-1.031869981,2.46078385,0.536089232,-0.46840046,0.95772122,0.257314587,2,Unknown,0.259050027,-0.174555766,-0.596344222,0.608405954,-1.20900251,2.479858166
4779,Cornelius,99449,-0.209678264,0.73844853,-1.189103442,-1.007490923,-0.102281642,0.466387085,-1.282783104,-1.134525397,0.409651703,1.362525871,1.025886857,-0.775273936,-0.271804102,2,Pop/Rock,0.166803125,0.801562719,1.293521795,0.129601564,-1.476432743,-0.360712521
4780,The Kills,99508,0.974053313,0.729191524,-0.380196774,0.397172085,0.976280987,0.466387085,0.138323646,-1.119366173,-0.557163779,-1.184792893,-0.114071229,0.022298241,0.710844892,2,Pop/Rock,1.025519337,-0.139484855,-0.91473645,-0.279328126,-0.247445987,-0.439852351
4781,The Long Winters,99770,-0.660975928,0.747705536,0.333838125,-1.84430034,0.921013027,0.466387085,0.706766346,-0.113838226,-0.56665975,-0.984209834,-0.5374084,0.079188289,0.332902971,2,Pop/Rock,0.348842103,-0.145058598,-0.761974785,-0.168348639,0.032149542,-1.485263425
4782,The Knickerbockers,99888,-0.402034645,0.511651889,1.736941667,1.273208573,-0.037682727,0.466387085,0.990987696,1.232517912,-0.56667007,0.131479628,-0.525464718,-0.967779819,-0.574157638,2,Pop/Rock,0.148451174,-1.032663884,0.724015223,-1.179289761,1.647623104,0.641482326
4783,Labradford,100659,-2.192428656,-2.467252569,-2.532287971,0.404892306,-3.174797456,0.466387085,-0.998561754,1.951478872,3.441387736,-0.660522151,-0.429915262,3.715047982,-0.271804102,2,Pop/Rock,-3.29326235,2.826425722,-1.273737062,0.143891425,-0.931806439,1.462872278
4784,Chase,100840,-1.008697079,1.465123483,0.913055245,0.80540488,1.015040337,0.466387085,-0.145897704,0.486426349,-0.551340105,-1.383654209,0.402161245,-0.803001859,-1.027687943,2,Pop/Rock,0.554866624,-0.376868178,0.433005027,-1.338520958,0.454503685,0.717841485
4785,Ivy,101415,0.507959005,0.326511773,0.758264463,-1.295017011,0.573614416,0.466387085,-1.282783104,0.079467315,0.075646886,-0.712174441,-0.599780961,0.230580356,0.181726203,2,Pop/Rock,0.137127223,-0.691683221,-0.70826492,-0.079095163,-1.598630639,0.047439659
4786,Jack Off Jill,102750,-1.178858493,1.159642293,-0.964407145,2.080910668,1.184672303,-2.143775435,0.706766346,-1.164640366,2.99604798,-0.931696673,-0.388775914,-0.271342848,0.030549435,2,Pop/Rock,0.578489622,2.151482853,-1.373948398,-0.261653128,1.833542734,2.313341874
4787,Chuck Jackson,103033,-1.252841717,-0.377020665,0.398750388,1.066066683,0.120225733,0.466387085,-1.567004454,0.08285864,-0.566662705,-0.290347406,-0.431242338,-1.276456136,-0.045038949,2,R&B;,0.030142655,-0.160163883,0.411714274,-1.879716257,-0.839343293,0.495330697
4788,Camille,103449,-0.786747408,-1.307349745,-1.383840233,0.997262817,-0.211142777,0.466387085,-0.714340404,1.68017285,-0.56667007,-1.07374047,-0.36488855,-0.902917993,1.995847422,2,Unknown,-0.543772234,0.275313966,-0.645088163,-1.411116263,-0.796359179,-1.449133729
4789,Christian McBride,103600,-0.442725418,-2.34945717,-2.168279971,-1.659015023,-3.016888996,0.466387085,1.275209046,2.024392366,1.317462794,-0.889944405,-0.341001186,0.250175153,-1.178864711,2,Jazz,-2.923347695,0.225516605,-0.659643744,0.162984977,0.89871983,-1.431037256
4790,Israel & New Breed,108265,-2.651124642,-0.011368937,-1.573583772,1.266427297,0.536051343,0.466387085,-1.282783104,0.571209481,-0.56667007,4.935142589,-0.135304441,2.7993931,0.484079739,2,Religious,-0.129676822,3.220564379,2.72312507,-0.004861557,-1.320741371,0.184237034
4791,The Zutons,108340,-1.504384677,1.3308969,1.522231872,2.523832296,1.628012266,-2.143775435,-0.145897704,-1.100713884,-0.566575864,-0.273129976,-0.375505156,-0.120321284,0.181726203,2,Pop/Rock,1.560187756,0.650039361,-0.244209361,-0.54316701,1.163774416,2.141984111
4792,Cheryl Wheeler,108774,0.197229466,-1.890541109,-0.964407145,-1.09512587,-1.216732558,0.466387085,0.990987696,1.378344899,-0.56667007,-0.78104416,-0.545370854,-0.243029293,-0.574157638,2,Folk,-1.476332161,-0.724746577,-0.461447657,-0.179596456,0.58121191,-1.742121417
4793,It's a Beautiful Day,109012,-1.171460171,-0.4325627,1.282555822,1.30581086,-1.022218046,0.466387085,-0.145897704,-0.368187623,0.640885807,5.933753527,-0.494941975,3.51936295,0.106137819,2,Pop/Rock,-0.199809928,1.901909171,2.618694281,1.180879727,-0.018583386,2.057887337
4794,Chemlab,109202,-0.180084975,1.789118685,0.159074338,-0.22733124,0.90976803,0.466387085,0.138323646,-1.164308016,2.829045571,6.579407151,-0.290572307,0.516942866,-0.347392486,2,Pop/Rock,0.724826313,2.08421218,3.088962844,0.97116041,0.183454511,1.585114917
4795,Chris Duarte,109263,0.46356907,1.77986168,0.35880438,-1.150210694,1.199506128,-2.143775435,0.138323646,-1.106140005,-0.005713262,-0.881766126,-0.307824292,0.361248191,-0.271804102,2,Pop/Rock,0.983898077,0.082170328,-1.226941403,1.312866472,0.174054327,0.472389704
4796,Courtney Love,109414,-0.527806125,1.238326842,0.06919582,2.593522944,1.47895625,0.466387085,0.706766346,-1.164565757,-0.561488713,-0.746609301,0.6675764,-0.056582918,0.559668124,2,Pop/Rock,1.521247317,0.698618183,0.143062153,-1.030353083,1.03660316,0.610460394
4797,Panda Bear,109628,1.913640253,-0.622331318,-1.773313814,3.010049761,0.418577019,0.466387085,0.138323646,0.150685146,-0.566577148,-0.889513969,0.334480381,0.059264821,1.844670653,2,Pop/Rock,0.641444426,0.145727373,-0.732000537,-0.444927182,-0.042469297,-0.325159027
4798,Isma脙芦l L脙麓,109669,-1.748529314,-1.77945704,-0.564947062,2.2612926,-1.286355833,-2.143775435,0.990987696,1.313909719,-0.566384453,-1.083210056,-0.518829339,0.204442008,0.181726203,2,International,-1.041235035,0.671282528,-0.867240379,-0.365587425,2.013248879,0.421827498
4799,Jain,109784,2.069005022,0.358911294,-0.639845828,-0.22461873,0.129795942,0.466387085,-0.998561754,0.269381531,1.210406842,0.777133252,-0.013213471,0.031704222,1.164375196,2,Pop/Rock,0.191764622,-0.12285496,-0.197347612,0.653953259,-1.492549826,0.137797829
4800,Chico C脙漏sar,110454,-0.024720205,-2.024767693,-1.483705253,-1.605182127,-0.725780802,0.466387085,1.559430396,1.486867308,-0.56667007,4.375576115,-0.402046671,-0.352984848,1.315551965,2,Latin,-1.014948427,0.501054247,1.884055596,0.949194474,0.49616375,-3.239796321
4801,Ivan Lins,110564,0.2416194,-0.761186405,-0.814609614,-0.464936706,-0.764061641,0.466387085,-0.998561754,0.045554062,-0.563004581,-1.137444961,-0.567931143,-0.060084763,-1.254453095,2,Latin,-0.789942201,-0.479840539,-0.458584304,-0.725810517,-0.91692016,-0.145952389
4802,Ivie Anderson,111934,-0.006224399,-0.504304495,0.406240265,-0.576410445,-1.43935956,0.466387085,-0.998561754,1.678477187,2.672748445,3.002486075,1.211677465,0.326671949,-2.690632393,2,Unknown,-1.789199014,0.170827487,2.718830585,0.90016072,-0.367036855,2.262816364
4803,Chris Whitley,111963,0.8704768,-0.687130359,0.26393261,-1.57471855,-0.282440839,0.466387085,1.275209046,0.540687554,-0.56667007,-1.143471061,-0.486979521,0.468012644,-0.045038949,2,Pop/Rock,-0.463499844,-1.055564059,-1.010517981,0.508201184,0.501324559,-1.428317062
4804,Crimson Glory,112204,-2.229420268,1.654892102,-0.005702946,2.81558364,1.37535873,0.466387085,-0.714340404,-1.162625919,-0.566555738,-0.333390981,1.145323677,1.024483364,-0.42298087,2,Pop/Rock,1.228605985,1.756201399,0.987607491,-1.288260773,0.044916098,1.710313199
4805,Colin James,113082,0.167636176,1.349410911,0.199020347,0.884380659,0.10778446,0.466387085,1.559430396,-0.754798705,-0.565929264,-0.932557544,-0.475035839,0.380526268,-0.045038949,2,Pop/Rock,0.788191332,0.025005039,-0.631364819,-0.493052863,1.485168374,0.01317243
4806,Joe Hill Louis,115079,0.374789202,0.701420507,1.312515328,1.449469577,0.623379506,0.466387085,1.559430396,1.415649477,-0.027123827,-1.13141886,-0.2799557,-1.028924669,-2.766220777,2,Blues,-0.112854947,-1.457118804,0.565346643,-1.282721879,2.532612155,1.409548814
4807,Leatherface,116087,-2.984049148,1.872431737,-1.953070851,3.089129868,0.009689811,0.466387085,-0.145897704,-1.165082256,3.077408128,-0.972157633,0.866637765,-0.57687587,-0.42298087,2,Unknown,0.202596116,3.199934156,0.208830406,-2.164346941,1.086054493,2.334370423
4808,Jocelyn Brown,118128,0.722510353,0.43296734,1.167711048,-1.741590095,-0.222148518,0.466387085,0.138323646,-1.098679089,1.471615737,-1.065992626,-0.188387472,0.877238535,-0.498569254,2,Unknown,-0.051389073,-0.49324485,-1.144442759,0.758403135,-0.289721583,0.703957054
4809,Chrome,118327,2.461116107,0.743077033,1.232623312,-0.436142367,1.357893098,0.466387085,1.559430396,-1.003721981,-0.56667007,-0.359217126,-0.326403352,-0.504854982,1.920259037,2,Pop/Rock,1.626102207,-1.417880482,-1.025669935,0.691063764,0.61524886,-1.198851079
4810,Comus,118384,-0.942112177,0.030287589,-0.440115786,1.127567637,0.69659161,-2.143775435,0.422544996,0.767906348,-0.566571581,0.234784208,-0.354271944,0.334631775,-1.103276327,2,Pop/Rock,-0.107456886,0.661320062,0.141089094,0.224230226,1.280199638,0.782070769
4811,Basic Black,118665,1.048036537,-1.140723642,-1.004353154,-0.027909572,-0.473366522,-2.143775435,-1.567004454,0.089641291,-0.566653455,0.957916266,-0.419298656,1.554815737,-0.271804102,2,R&B;,-0.531606515,0.312609007,-0.377429197,1.640218059,-1.397169887,0.685634911
4812,Chris Thomas,119655,0.796493577,0.868046611,-0.110561218,-0.211577815,-1.202616499,0.466387085,-0.998561754,-0.015489793,-0.566113395,1.173134141,-0.172462563,0.243320858,-0.574157638,2,Pop/Rock,-0.086707594,-0.273453152,0.815658546,0.115885383,-1.008489822,0.387294494
4813,Cornell Campbell,121459,0.678120419,0.122857646,0.828169978,-2.298437154,0.636060034,0.466387085,-1.282783104,-1.058661451,-0.565274101,-0.350608411,-0.047717441,-0.659426198,0.86202166,2,Reggae,0.58661528,-0.979642958,-0.44706515,0.286748506,-2.002170022,-1.110901121
4814,Coyote Shivers,121863,-0.076508462,1.108728761,0.778237467,-0.960804448,0.064479261,0.466387085,-1.567004454,-1.139239339,-0.566254705,-0.836139936,-0.094165093,-1.057023094,0.106137819,2,Pop/Rock,0.665716976,-0.654048492,-0.1980821,-0.719664348,-1.556407082,0.012725039
4815,Barbara,122198,-0.157890008,-2.307569219,-0.335257514,2.506722616,-1.227977554,-2.143775435,-0.145897704,1.904000318,-0.56667007,-0.694957011,0.587951853,-1.401865227,-0.649746022,2,Unknown,-1.178634295,-0.666067606,0.290635029,-0.216409173,1.246677532,0.938232912
4816,Chris Thomas King,122738,-0.187483297,-2.615364661,-0.88950838,-1.441805547,-3.687760694,-2.143775435,-0.998561754,2.138001763,-0.218962491,0.398349792,-0.380813459,-1.002834128,0.559668124,2,Blues,-2.40621614,-0.594573523,-0.349295907,1.046598598,-0.729685342,-1.007930565
4817,Claus Ogerman,123345,-3.191202174,-2.552879872,-2.521302819,-2.042626571,-2.835055012,-2.143775435,-0.998561754,2.188871642,1.497308416,-0.540000141,-0.363561474,-1.0549435,-2.841809161,2,Unknown,-3.595919653,1.195824145,0.062861397,-0.289591786,0.074221281,-0.189677062
4818,Converge,123363,-2.510556517,1.770604674,-1.788293567,2.491282173,1.509341666,-2.143775435,0.990987696,-1.164101145,-0.525604606,0.493045657,1.742507773,-1.995947918,0.257314587,2,Pop/Rock,1.419250824,2.304501387,1.363430931,-0.573759984,2.051563246,-0.040506295
4819,Christi脙鲁n,123515,-1.156663526,0.141371658,0.853136233,1.30951448,0.289379189,-2.143775435,-1.282783104,0.37112129,-0.56667007,6.200623692,2.843980663,0.512640257,0.181726203,2,R&B;,0.533887547,1.441595756,4.632415723,2.430356531,-0.521700377,1.482316626
4820,Chuck Prophet,125088,-1.378613197,0.284855247,-0.370210272,3.098884472,0.862395492,0.466387085,-0.145897704,-0.785320633,-0.563843875,-0.255912546,-0.536081324,0.781314265,0.635256508,2,Pop/Rock,0.848630846,1.330157778,-0.140413013,-1.659463771,0.428054991,0.981896659
4821,Richard Swift,126287,0.914866734,-0.585303295,0.094162075,-1.301224486,0.219038147,0.466387085,0.990987696,0.265990206,0.478165512,-0.81547902,-0.541389627,0.148986163,0.937610044,2,Pop/Rock,-0.158787722,-0.578913365,-1.22377122,0.439489013,0.19093246,-1.21864358
4822,The Disco Biscuits,126731,-0.616585994,0.67364949,-0.824596116,2.851524401,0.832727842,0.466387085,1.275209046,-1.16303966,-0.014277488,0.363914932,-0.356926095,1.957193309,0.181726203,2,Pop/Rock,0.878450723,1.767646246,-0.133722425,-0.584375303,1.443550141,0.972559086
4823,Lambchop,126782,0.123246242,-0.201137556,-0.135527473,0.820219359,-0.701376767,0.466387085,0.990987696,0.079467315,0.186981825,-0.548608856,-0.528118869,1.35004742,0.332902971,2,Pop/Rock,-0.221446878,0.321886903,-0.813312811,-0.031950123,0.804093729,0.199670938
4824,Cindy Walker,126903,-2.325598458,-1.84425608,-1.024326158,3.002851176,-1.115527591,0.466387085,-0.145897704,1.357996948,-0.566631788,1.457221735,-0.43389649,-0.554574015,-2.08592532,2,Country,-1.398040609,0.873455983,2.01497717,-2.299351713,1.293346178,1.021336388
4825,Be Bop Deluxe,127337,1.188604662,0.127486149,1.057859525,0.503325131,0.497770504,0.466387085,-1.567004454,0.225294302,-0.566626821,-0.531391426,-0.172462563,-0.061040898,-0.347392486,2,Pop/Rock,0.355622272,-1.21959632,-0.012292797,-0.42208142,-1.331338946,1.008140533
4826,BeBe Winans,127889,0.604137195,0.844904097,1.282555822,-1.058193999,0.521935283,0.466387085,0.138323646,0.421991169,-0.56667007,-0.600261146,-0.095492168,-0.354263679,1.315551965,2,Religious,0.65738116,-1.024085047,-0.483541425,0.18058334,-0.444296011,-0.890767286
4827,Eyeless in Gaza,127898,-1.637554479,0.419081831,-0.115554469,-1.712795755,1.709119793,0.466387085,-1.567004454,-1.063070174,2.533579771,-0.333390981,-0.481671217,-1.24538174,-0.80092279,2,Pop/Rock,-0.023588636,0.895970718,-0.229756524,-1.178389391,-1.301797801,0.635482638
4828,The Grascals,129254,0.330399268,0.007145074,0.388763886,0.918913001,0.624815037,0.466387085,0.422544996,1.412258152,-0.56662468,2.946529428,-0.453802626,-0.900049588,-0.045038949,2,Country,0.188051959,-0.364853562,1.989015569,-0.462248771,0.653638688,-0.194123205
4829,Larry Gatlin,129945,-0.246669876,-0.742672393,-0.220412741,-0.950215225,0.175134811,0.466387085,-0.998561754,1.317301044,-0.56667007,-0.019172884,-0.290572307,-1.041402234,-0.989893751,2,Country,-0.753844141,-0.757441276,0.607737164,-0.803144613,-0.88880152,-0.673241135
4830,Spragga Benz,130418,0.537552294,0.488509374,1.082825781,2.612823498,0.697548631,-2.143775435,1.275209046,-1.149820274,-0.566656496,-1.156384134,3.162478847,0.17321224,0.635256508,2,Reggae,1.424558067,-0.027483886,0.295385907,1.817326462,1.842184017,1.376475789
4831,Tal Bachman,130552,-0.061711817,1.178156304,-1.668455542,0.204062219,1.275350039,0.466387085,0.990987696,-0.486884008,-0.566660863,-0.825809478,-0.44318602,-0.258650153,2.373789342,2,Pop/Rock,1.14767911,1.002541697,-1.142284608,-0.555426089,0.151265126,-2.088894318
4832,Jacky Terrasson,130686,-1.341621585,-2.158994277,-2.343543082,-2.247316768,-3.041532286,-2.143775435,-0.145897704,-0.568275814,2.40511638,0.191740633,-0.323749201,-0.015146406,0.257314587,2,Jazz,-2.222857453,1.713796789,-1.295458049,1.40698433,-0.176080086,-0.63363694
4833,James Burton,131178,-1.127070236,0.655135478,-1.438765994,1.475864388,0.882971443,0.466387085,0.990987696,-0.57844979,2.452219624,-0.178434112,-0.464419232,-0.381668905,-0.876511174,2,Country,-0.005648431,1.748476194,-0.170908662,-1.35415447,1.565279633,1.099782845
4834,Country Joe McDonald,131285,1.565919102,-1.12220963,1.692002407,-1.175666559,-0.642759233,0.466387085,0.422544996,0.218511652,-0.56667007,0.914872691,-0.455129702,-0.853043588,-0.045038949,2,Unknown,-0.220251109,-2.013421649,0.353410324,0.455635825,0.116700541,-0.596515046
4835,Larry Levan,131624,1.958030187,0.229313213,0.728304957,-0.443445279,0.494420931,0.466387085,0.422544996,-0.891129982,-0.298609794,-0.81547902,-0.244124655,1.425104038,-0.045038949,2,Unknown,0.578517112,-0.870519464,-1.023950018,0.892310996,-0.208697749,0.178012074
4836,James Cotton,131841,-1.119671914,-0.187252047,0.428709895,-2.547883771,0.219038147,0.466387085,-0.998561754,1.900608993,-0.538108376,-0.514173996,0.906450038,-0.824335627,-2.690632393,2,Blues,-1.243456358,-1.009080316,1.399525321,-0.246403508,-0.886490798,-0.583144238
4837,Sean Garrett,131866,0.426577459,0.474623866,0.698345451,2.568275733,0.278134192,-2.143775435,1.559430396,-1.061713643,-0.56667007,1.56913503,5.989150238,-0.585959155,0.559668124,2,Unknown,1.429263189,0.445947258,3.208998142,3.151289422,2.011798375,0.89347665
4838,Crime & the City Solution,132710,-0.845933987,-0.566789284,0.164067589,-0.516891711,-0.749945581,0.466387085,0.990987696,-1.129879282,2.101086354,0.269219068,-0.457783854,1.119786146,-1.027687943,2,Pop/Rock,-0.722215187,0.908444987,-0.388780471,0.147478189,1.014035324,0.957527468
4839,Crystal Lewis,132849,0.567145583,-0.066910972,-0.495041548,1.256255384,0.269760259,0.466387085,0.990987696,-0.249491238,-0.566628234,-1.155523262,-0.464419232,1.411084705,-0.498569254,2,Religious,0.1572753,0.113571464,-0.843095318,-0.274990004,0.887892999,0.23524028
4840,Jo Jo Gunne,133528,0.308204301,0.928217149,1.237616563,0.820636668,0.935129086,0.466387085,-0.714340404,-0.541145212,0.576654112,-1.424976041,-0.461765081,-1.088408234,-0.42298087,2,Pop/Rock,0.732489663,-0.802015425,-0.555268318,-1.293561583,-0.126304317,1.399115979
4841,Jamelia,133957,1.891445285,0.275598242,1.392407345,-0.539739393,0.724105963,0.466387085,-1.282783104,-1.010165499,-0.56667007,-1.377628109,-0.452475551,-0.36876108,2.298200958,2,Pop/Rock,1.232263782,-1.453361964,-1.582794995,0.088277517,-1.920278289,-0.367620368
4842,Midlake,135740,0.08625463,0.548679912,0.099155326,0.072244653,0.395369261,-2.143775435,0.706766346,0.937472612,-0.566617828,-0.565826286,-0.504231506,0.484589639,1.013198428,2,Pop/Rock,0.297969558,0.086425885,-1.123230557,1.04443775,0.764077759,-0.217679052
4843,"Eddie ""Cleanhead"" Vinson",137137,0.382187525,-1.81185656,0.398750388,-2.433854013,-0.469777693,0.466387085,-0.145897704,2.10408851,-0.566256418,0.975133696,0.24689338,-1.019088427,-2.992985929,2,Unknown,-1.784517017,-1.806489043,1.733578895,0.239711458,-0.125354889,-0.86851355
4844,The Creatures,137980,-0.520407803,1.080957744,0.608466932,3.595743323,1.047100539,0.466387085,0.138323646,1.201995984,-0.566194755,0.785741967,3.626955367,-1.340995266,-0.271804102,2,Pop/Rock,0.961660066,0.077496723,3.209784203,-0.454945084,1.078644823,1.300728643
4845,Cursive,138271,0.648527129,0.169142675,-0.070615209,-1.263249343,-0.041510811,0.466387085,1.275209046,-0.697146175,-0.56667007,-0.669130866,-0.457783854,-0.753760893,0.559668124,2,Pop/Rock,0.329315549,-0.651494257,-0.751541644,-0.003218425,0.599977365,-1.681557739
4846,Frankie Carle,138560,1.761974644,-1.645230456,0.98296076,0.804778916,-0.739657606,-2.143775435,1.275209046,2.027783691,-0.564514026,-0.264521261,-0.476362914,-0.985468321,-2.766220777,2,Unknown,-1.166703306,-2.245273875,0.188425097,0.712724838,2.415658146,1.198953724
4847,Joe Liggins,138837,0.741006159,-1.085181607,1.020410143,0.973841334,-0.547535647,0.466387085,0.990987696,1.598781043,-0.536012282,-0.458217349,0.112858728,-0.844199337,-0.460775062,2,Blues,-0.528538619,-1.548055014,0.37852773,-0.465949334,1.291902517,0.013864923
4848,BarlowGirl,139212,-2.251615235,-0.501990243,-1.653475789,3.92844314,0.993507365,0.466387085,0.422544996,-1.124792294,-0.566439692,-0.643304721,-0.465746308,0.285390809,0.257314587,2,Pop/Rock,0.589283907,2.068229305,-0.124903904,-2.437867079,1.239700263,0.562180858
4849,The Country Gentlemen,139709,0.855680155,-0.580674792,1.726955165,-0.191442643,-0.140801736,0.466387085,1.559430396,1.02564707,-0.54127714,-0.898983556,-0.464419232,-0.665318382,-0.498569254,2,Country,-0.209941444,-1.891358641,-0.299045219,-0.230358891,1.544139387,-0.319229728
4850,The Crew Cuts,140521,1.003646603,-0.964840532,-0.085594962,0.505150859,0.578160265,-2.143775435,-0.998561754,1.754782006,-0.56667007,1.242003861,-0.173789639,-0.9609315,1.013198428,2,Unknown,-0.074612026,-0.609768748,0.295866523,0.873186503,-0.59085285,-0.060550659
4851,Curtis Stigers,141774,-0.095004268,0.659763981,-0.764677104,-1.344911551,1.261353608,0.466387085,1.559430396,-0.168099431,-0.566584856,-0.796109412,-0.437877717,-0.099208623,0.521873932,2,Jazz,0.495681046,0.172537586,-0.764829092,-0.078515688,0.703029295,-2.086722841
4852,The Dukes of Stratosphear,142963,0.11584792,1.071700738,-0.894501631,0.619389272,1.264583554,0.466387085,0.990987696,-1.025426463,-0.56667007,0.923481406,-0.432569414,-0.795197405,-0.271804102,2,Pop/Rock,1.002002718,0.490385595,0.597660588,-0.771159762,0.941886757,-0.660303781
4853,D.L. Menard,143224,-0.853332309,0.715306016,1.332488333,2.735147278,0.624336527,0.466387085,0.422544996,1.100256226,-0.018559601,0.097044768,0.090298439,-1.356173913,-1.254453095,2,Unknown,0.330464699,-0.478136841,1.349557718,-1.844023884,1.708339707,1.76729009
4854,Cusco,143490,0.21202611,-0.066910972,1.377427592,1.917221106,-0.425515474,0.466387085,-0.998561754,-1.127505354,2.991765867,2.834616133,-0.484325369,0.827519501,-0.347392486,2,New Age,0.071959184,0.832062291,1.01005945,-0.078675106,-0.135461486,3.557828851
4855,The Del Fuegos,143781,1.255189563,-0.525132758,1.197670554,0.406300725,-0.841580339,0.466387085,1.559430396,-0.720885452,-0.562524985,0.105653483,-0.359580247,-0.414810944,-0.725334406,2,Pop/Rock,0.100621216,-1.368083108,0.064464292,-0.000417807,1.611002546,0.120532551
4856,Ed Bruce,144349,0.049263018,-0.788957422,0.778237467,-2.208872152,-0.625054345,0.466387085,0.990987696,0.923907311,-0.529030296,1.267830006,-0.530773021,-0.65703586,-0.196215717,2,Unknown,-0.69301153,-1.038253485,0.649066803,0.378058552,0.44209114,-1.665852668
4857,Fever Tree,144629,-2.547548129,-0.423305694,-0.809616363,-2.031307057,0.584620157,0.466387085,-0.998561754,0.194772375,-0.55986151,-1.387958567,-0.485652445,-0.040962058,-0.347392486,2,Pop/Rock,-0.648231448,0.725060371,-0.532134044,-1.131463761,-1.281198783,-1.520296407
4858,Eddie Safranski,145543,-1.459994743,-1.36289178,0.206510223,3.791461372,-1.39916468,0.466387085,-1.282783104,2.121045137,2.265947706,0.484436942,0.267463055,4.553542749,-2.992985929,2,Unknown,-2.084657996,1.723833805,0.897003457,-0.242289363,0.18120367,5.031301388
4859,Bang Tango,146478,-0.453822902,1.108728761,0.463662652,1.376701272,0.081227128,0.466387085,0.138323646,-1.090539908,-0.566586569,0.415567222,-0.257395412,0.208421921,-0.271804102,2,Pop/Rock,0.812511193,0.358789109,0.449097361,-0.799330754,0.500745704,0.845430056
4860,Cybotron,146551,1.898843608,0.261712733,-1.109211425,0.256591024,-0.727216333,-2.143775435,1.559430396,-1.164352103,2.99604798,2.275049659,-0.092838017,0.576055928,0.181726203,2,Electronic,-0.031349988,1.211720531,-0.353675915,2.479935355,1.644098253,1.357510053
4861,Le Orme,146748,-0.298458132,0.585707935,0.728304957,-0.94985008,0.119507967,0.466387085,-0.998561754,-0.852468873,-0.565428257,-0.634696006,-0.574566521,1.072935519,-0.347392486,2,Unknown,0.253528968,-0.128346317,-0.55512454,-0.147261005,-1.21461305,0.289872601
4862,Clay Aiken,147468,0.145441209,0.886560623,0.238966355,-0.535461973,1.062412874,-2.143775435,-0.998561754,-0.649667621,-0.56667007,1.328091011,-0.43389649,-0.029488435,0.181726203,2,Pop/Rock,0.828068532,0.274057975,0.116835661,1.045564216,-0.721334328,0.433516544
4863,Fila Brazillia,147481,-0.579594382,-1.909055121,-0.015689448,-1.062262765,-2.841993414,0.466387085,-1.282783104,-0.3919269,2.310909893,-1.06254914,-0.428588187,3.822302455,0.106137819,2,Unknown,-1.974985954,1.085809684,-1.898828617,1.154442639,-1.713717427,1.546936345
